date,nav,daily_ret,gross_ret,cost_pct,drawdown,gross_exp,net_exp,n_long,n_short,port_vol_ann,port_vol_fast,port_vol_slow,btc_vol,regime_scale,paused
2023-02-17,69689.23638648038,0.0018450529793524856,0.0019128976000973529,6.784462074486732e-05,-0.04991229799753818,1.1976142268060284,-0.03486018071675595,10,10,0.25779548287364923,0.25779548287364923,0.24015224147624792,0.4451220526469184,1.0,False
2023-02-18,71193.93666623182,0.021591573645702203,0.02160724322087438,1.566957517217667e-05,-0.02939840940987602,1.1869533012230196,-0.0553323905054824,10,10,0.27093023805885263,0.27093023805885263,0.24282738570644946,0.4451220526469184,1.0,False
2023-02-19,70919.36252505834,-0.0038567068212666472,-0.003803948426799989,5.275839446665823e-05,-0.03314173518503715,1.1263270740674416,-0.04076167270958011,10,10,0.262395066130555,0.262395066130555,0.24155791260934356,0.4451220526469184,1.0,False
2023-02-20,70974.29834454661,0.0007746237068734254,0.0007746237068734254,0.0,-0.03239278385192491,1.1427465290091605,-0.04456562113638008,10,10,0.25348585876811025,0.25348585876811025,0.24017187855975838,0.4451220526469184,1.0,False
2023-02-21,70388.92479493156,-0.00824768350330606,-0.008231347303716555,1.6336199589504457e-05,-0.04037330192622939,1.0963113788446321,-0.020453569444500233,11,9,0.2482233364773565,0.2482233364773565,0.23938499261684004,0.4451220526469184,1.0,False
2023-02-22,70347.56582759884,-0.0005875777681391669,-0.0004719636108051039,0.00011561415733406298,-0.04093715723973035,1.1542178611930365,-0.021117995145642846,12,8,0.2397855357469009,0.2397855357469009,0.23800927719347728,0.4451220526469184,1.0,False
2023-02-23,68981.27836969281,-0.019421957843635953,-0.01936752451895606,5.443332467989413e-05,-0.059564035341217965,1.1714749327359717,0.008032658687547267,14,6,0.25073269068856446,0.25073269068856446,0.23995660516613845,0.4451220526469184,1.0,False
2023-02-24,70905.33536556887,0.02789245200073588,0.027908005286000275,1.555328526439187e-05,-0.03333297033720709,1.1663336364991541,0.010884113117722471,14,6,0.2786991652349084,0.2786991652349084,0.24531499378611518,0.4451220526469184,1.0,False
2023-02-25,70356.0956052458,-0.007746099182682518,-0.007724306469744656,2.1792712937862196e-05,-0.0408208690256042,1.0997376948159614,0.0699245654578116,14,6,0.2719159959662129,0.2719159959662129,0.24441722083696318,0.4451220526469184,1.0,False
2023-02-26,70391.98929079525,0.0005101716523730656,0.0006091044966747696,9.893284430170398e-05,-0.04033152302343332,1.1534977145296852,0.02919451643943051,12,8,0.26266564944942206,0.26266564944942206,0.2430117263469159,0.4451220526469184,1.0,False
2023-02-27,70735.10384782925,0.004874340965369895,0.004894332531920699,1.99915665508044e-05,-0.03565377165293231,1.1143068841140715,0.05836300172296868,13,7,0.25486019189361836,0.25486019189361836,0.24181812530296184,0.4451220526469184,1.0,False
2023-02-28,70016.13641029438,-0.010164223962709698,-0.010149708237976016,1.4515724733682537e-05,-0.04545560269544636,1.1119650982842282,0.04252058463534293,13,7,0.2512552460759085,0.2512552460759085,0.24132441366476087,0.4451220526469184,1.0,False
2023-03-01,70112.7984468614,0.0013805679879360727,0.0013805679879360727,0.0,-0.04413778925746387,1.1634156629352768,0.03237087639736691,13,7,0.24279252993767267,0.24279252993767267,0.23995113825985934,0.4451220526469184,1.0,False
2023-03-02,70102.52588879276,-0.00014651473477313403,-0.00014651473477313403,0.0,-0.0442778371557504,1.1380690115874805,0.03375144438530299,13,7,0.2385693100152392,0.2345232437271499,0.2385693100152392,0.4878906322415877,0.9123398221479037,False
2023-03-03,71375.53693921388,0.018159275065788148,0.01817494633383941,1.567126805126125e-05,-0.02692261551419175,1.0636446551409888,0.011217403863013814,13,7,0.24367638639279024,0.24367638639279024,0.24009178358223401,0.5054590478567074,0.8806293101970668,False
2023-03-04,71487.51385977802,0.001568841725975293,0.001568841725975293,0.0,-0.025396011110807432,1.0346015954154573,0.029392350196853212,13,7,0.23873056895459335,0.2355036362742681,0.23873056895459335,0.5054845919866059,0.8805848085251095,False
2023-03-05,71251.72751340157,-0.0032982871224049638,-0.0032567501879725252,4.153693443243849e-05,-0.028610534896805158,1.0993731639265416,-0.028377285837797958,13,7,0.23745163717399445,0.22806522867558995,0.23745163717399445,0.5053237088720799,0.8808651658962607,False
2023-03-06,71936.69071479765,0.009613285534266615,0.009613285534266615,0.0,-0.019272290603789766,1.0977486059990034,-0.03163403602577048,13,7,0.23690315090830683,0.2253651385851943,0.23690315090830683,0.505316782022526,0.8808772407386142,False
2023-03-07,73287.45403916435,0.01877711236011649,0.01879281534888384,1.5702988767347705e-05,-0.0008570562097774018,1.10375776466834,-0.04445359158771483,12,8,0.23865586966157284,0.23665655570147826,0.23865586966157284,0.506548529831752,0.8787352572018398,False
2023-03-08,72494.17085830423,-0.010824269873479309,-0.010809924684826215,1.4345188653093414e-05,-0.011672049075545235,1.069433473065948,-0.005167649591554746,12,8,0.23831412304066016,0.23477564617186708,0.23831412304066016,0.5107660262183632,0.8714793658899689,False
2023-03-09,71328.7928620809,-0.01607547175760052,-0.01607547175760052,0.0,-0.02755988713787853,1.022185170244102,-0.01597757427638094,12,8,0.24030184693276213,0.24030184693276213,0.23921682567988412,0.5361663747799558,0.8301938979847399,False
2023-03-10,72672.88646884475,0.01884363316455871,0.01884363316455871,0.0,-0.009235582376602533,1.0264938820161444,-0.03205304603398142,12,8,0.2501144461314707,0.2501144461314707,0.24094823053318046,0.5371958553222977,0.8286029168632761,False
2023-03-11,69977.26809495913,-0.03709249081555664,-0.03709249081555664,0.0,-0.0459855024376788,1.0006735598812484,-0.013209412869422676,12,8,0.3033115219671031,0.3033115219671031,0.2513112031008083,0.5372171438931224,0.8285700814035711,False
2023-03-12,70187.50602158248,0.0030043745968771434,0.0031818371204288894,0.00017746252355174585,-0.04311928551615018,0.8687011519936881,0.026639284485802363,13,7,0.29335590202267126,0.29335590202267126,0.24993947000409647,0.5625385822397087,0.7912738196101956,False
2023-03-13,69254.5779479292,-0.013291939356933574,-0.013239296064200077,5.264329273349668e-05,-0.055838085944888746,0.8400663840176648,-6.530977642945496e-05,13,7,0.29088337021725796,0.29088337021725796,0.2499858084825999,0.5971628980945878,0.7453946888984606,False
2023-03-14,70179.72180762129,0.013358595014291777,0.01339861101384585,4.0015999554071676e-05,-0.043225409307107894,0.8200746081587373,-0.004089722358471902,13,7,0.2886325393621682,0.2886325393621682,0.25004649872271395,0.5841547367938946,0.7619933976568426,False
2023-03-15,70232.92214957614,0.0007580586041747063,0.0007580586041747063,0.0,-0.042500118096377396,0.7698424240708243,0.009308888655373986,13,7,0.2788258447694571,0.2788258447694571,0.2486111821571999,0.5735158198893046,0.7761286388452759,False
2023-03-16,69231.86106958975,-0.014253444814020584,-0.014253444814020584,0.0,-0.056147789822521985,0.789210966275448,0.01006694725954868,13,7,0.2783943726875181,0.2783943726875181,0.24889621795048994,0.5768213874399637,0.7716809090981345,False
2023-03-17,69927.14598668857,0.010042845972318016,0.010125972697376289,8.312672505827289e-05,-0.04666882745507751,0.8109941177733918,-0.007184529375336111,12,8,0.27345665184125256,0.27345665184125256,0.24831555949028802,0.6196967064878014,0.7182901699925051,False
2023-03-18,70089.41411273053,0.0023205312293577956,0.0023205312293577956,0.0,-0.044456592697266865,0.7791607663258343,0.002941443322040209,12,8,0.26439074741759966,0.26439074741759966,0.24693108331488903,0.6218559255788857,0.7157961102204732,False
2023-03-19,70897.01777716087,0.011522477033855692,0.011536490279781986,1.4013245926293921e-05,-0.03344636573176891,0.8117890472043723,-0.01475694820045046,12,9,0.26166111303595657,0.26166111303595657,0.24663984839268635,0.6241156660800782,0.7132044216140639,False
2023-03-20,69712.38489228721,-0.016709206141746737,-0.016709206141746737,0.0,-0.0495967096538112,0.7774152284284369,-0.003220457920668482,12,9,0.2659059106898781,0.2659059106898781,0.24759445015146642,0.6242335363984136,0.7130697514508764,False
2023-03-21,69595.41900693723,-0.0016778350867024542,-0.0016620710370698873,1.576404963256696e-05,-0.0511913296408715,0.8410375796925558,-0.042449734966082314,12,9,0.2569820952573263,0.2569820952573263,0.2461923814925231,0.5991672225980605,0.7429012066394688,False
2023-03-22,70185.07184339518,0.008472581168010302,0.008472581168010302,0.0,-0.04315247116834193,0.8134842448665317,-0.044111806003152204,12,9,0.25173783657233867,0.25173783657233867,0.24538839460475853,0.6051899392510176,0.7355080178593203,False
2023-03-23,71009.25160556841,0.01174294961202346,0.011764256472933676,2.130686091021515e-05,-0.03191625885088274,0.8662668938303292,-0.06607759756402071,12,9,0.24999743305829958,0.24999743305829958,0.24515698445344247,0.611070391461344,0.7284300775601833,False
2023-03-24,71654.01244944785,0.009079955488910859,0.009079955488910859,0.0,-0.023126101571710342,0.8239148689204951,-0.05431334109108704,12,9,0.2456187667883475,0.2456187667883475,0.24445298269328486,0.6166545271367676,0.7218337546530246,False
2023-03-25,71211.1285952756,-0.006180866067824181,-0.006180866067824181,0.0,-0.02916402830304898,0.8073759557772203,-0.04523338560217614,12,9,0.24337430451869257,0.23921193755317582,0.24337430451869257,0.6154105706291135,0.7232928290326328,False
2023-03-26,71217.78372300866,9.34562878631565e-05,9.34562878631565e-05,0.0,-0.02907329757701019,0.8285503141660828,-0.05141425167000034,12,9,0.24197264733365206,0.23106396276007612,0.24197264733365206,0.615308430284403,0.7234128946375359,False
2023-03-27,70375.86929300576,-0.011821688151338819,-0.011806837158666155,1.4850992672663152e-05,-0.040551290270862496,0.776154598231529,-0.03010509156404698,12,9,0.24179359865017322,0.2307186793909624,0.24179359865017322,0.620780898184219,0.7170356786893703,False
2023-03-28,69751.38408476401,-0.008873570081837956,-0.008873570081837956,0.0,-0.04906502563657293,0.8012521774678164,-0.04191192872271311,12,9,0.24108657285527693,0.22713657879016916,0.24108657285527693,0.6207964459076266,0.7170177206735358,False
2023-03-29,69890.0323396484,0.0019877491565745598,0.0019877491565745598,0.0,-0.04717480544332485,0.8304442922605831,-0.05078549880455108,12,9,0.23973256718985975,0.2196194583858598,0.23973256718985975,0.6271624089967713,0.7097396882554705,False
2023-03-30,69750.40311650696,-0.0019978417303181334,-0.001963795906712942,3.4045823605191436e-05,-0.049078399378708774,0.8697054877289963,-0.09743464051253571,12,10,0.2383869088441773,0.21236823530233906,0.2383869088441773,0.624450685799713,0.7128217852413207,False
2023-03-31,70249.96341396906,0.007162113409260876,0.007162113409260876,0.0,-0.042267791031743024,0.8883225837275659,-0.09939843641924864,12,10,0.23746713731763733,0.2081678652978154,0.23746713731763733,0.6161586348593198,0.7224146956060233,False
2023-04-01,70504.01160059478,0.0036163461769888714,0.0036163461769888714,0.0,-0.03880429981926152,0.882156106007108,-0.0922363230099878,12,10,0.23621551040882688,0.20187021866506866,0.23621551040882688,0.6158470087930473,0.7227802462161502,False
2023-04-02,70290.84700529218,-0.0030234392407369236,-0.002995152342171423,2.828689856550045e-05,-0.041710416617215466,0.8245854783221451,-0.048210121739426834,12,10,0.2349365843828748,0.19556587389412528,0.2349365843828748,0.6141717996514313,0.7247516947205068,False
2023-04-03,70633.84838224601,0.004879744540964207,0.004894016811873714,1.4272270909507872e-05,-0.03703420825404032,0.8469162039441221,-0.03081631563944418,12,10,0.2337970409902802,0.19043850326832445,0.2337970409902802,0.61467493691178,0.7241584550092103,False
2023-04-04,70644.69093608792,0.0001535036542712789,0.00016798092380281346,1.4477269531534563e-05,-0.03688638948606919,0.8370380256941693,-0.0052404852110925285,12,10,0.2324506816110862,0.18395303424385187,0.2324506816110862,0.6149607503455966,0.7238218900909822,False
2023-04-05,70617.11853886038,-0.00039029680591975914,-0.00039029680591975914,0.0,-0.03726228965199063,0.8442305998761908,-0.00507250428728967,12,10,0.23111324584953752,0.17769739579855137,0.23111324584953752,0.6147087080471244,0.7241186708758887,False
2023-04-06,70658.06569309541,0.0005798474234334059,0.0005953114487722254,1.5464025338819472e-05,-0.036704048671203346,0.8584752257175015,-0.027554265862951552,12,10,0.2297851986830014,0.17166830835127203,0.2297851986830014,0.6129240935519998,0.7262270439841254,False
2023-04-07,70735.03748256722,0.0010893560235024026,0.0010893560235024026,0.0,-0.0356546764242078,0.8503852148298121,-0.026958954414179323,12,10,0.2284726212920226,0.16590809559754588,0.2284726212920226,0.6126459478442244,0.7265567563340812,False
2023-04-08,70090.89114111007,-0.0091064678041049,-0.009091382764240652,1.5085039864248259e-05,-0.044436456065389825,0.863596418220425,-0.004319541441750847,12,10,0.22792068449868824,0.16646079331159402,0.22792068449868824,0.6111804260550217,0.728298933786283,False
2023-04-09,69037.88911369344,-0.015023379076414893,-0.014994154738181666,2.922433823322737e-05,-0.05879224941752196,0.921146132430202,-0.05515997882488774,12,10,0.22868623788608522,0.17711695658507942,0.22868623788608522,0.6104302907875626,0.7291939134813126,False
2023-04-10,68957.50205659228,-0.001164390425796136,-0.0011120527927744397,5.233763302169612e-05,-0.05988818271098538,0.9389577570102593,-0.05054047696233231,12,10,0.22738160135082716,0.17118052827873412,0.22738160135082716,0.6035903104091015,0.7374572536547572,False
2023-04-11,69595.12007918184,0.00924653596161727,0.009294069978402151,4.7534016784880285e-05,-0.0511954049844813,0.9689718578494395,-0.07094520920160569,12,10,0.22686335561260582,0.1715525828184677,0.22686335561260582,0.6034917803524094,0.7375776558000329,False
2023-04-12,69329.6515112543,-0.003814471009253393,-0.0037967574403460413,1.771356890735169e-05,-0.05481459260561433,0.9858925309688434,-0.03634604078412971,12,10,0.2256918992117218,0.16677853561839776,0.2256918992117218,0.6047059600351827,0.7360966851079498,False
2023-04-13,67366.6865511834,-0.02831349815384899,-0.028264838118795207,4.86600350537805e-05,-0.08157609789292031,1.0029377933996881,-0.02439104793579734,12,10,0.2317598216714184,0.2134178687849491,0.2317598216714184,0.6047989657019915,0.7359834885469161,False
2023-04-14,67485.58199390327,0.0017648996678724495,0.0018010972411493544,3.6197573276904916e-05,-0.07995517185312524,1.0183252255879693,-0.0009450670875854952,13,9,0.23045331776603256,0.206332655039659,0.23045331776603256,0.6046453253197263,0.7361705019575655,False
2023-04-15,67608.78137393032,0.0018255659414506977,0.001854298240186884,2.87322987361862e-05,-0.07827556935025233,0.9790116600778958,0.0009105400741361638,13,9,0.2291564918871496,0.19950846571648173,0.2291564918871496,0.6044005125217818,0.7364686882704732,False
2023-04-16,66928.478301027,-0.010062347805689575,-0.010031405879666482,3.094192602309261e-05,-0.08755028115245136,1.0418165341147443,0.004080614238946241,13,9,0.22876630054973243,0.19903006840021667,0.22876630054973243,0.5597179128746391,0.7952614029464036,False
2023-04-17,67158.6181270957,0.003438593434525529,0.0034678975490387842,2.9304114513255126e-05,-0.08441273753988748,1.0321580487148467,-0.006962497805744858,13,9,0.22755764806276715,0.19300056438799545,0.22755764806276715,0.557971434050439,0.7977506113810848,False
2023-04-18,67155.87246384025,-4.08832601388482e-05,-4.08832601388482e-05,0.0,-0.08445016973211843,1.0519219904074162,-0.003494600256706004,13,9,0.2262470279388438,0.1864263662193851,0.2262470279388438,0.5531020387176622,0.8047738418735725,False
2023-04-19,67694.19622668793,0.00801603408752566,0.00803220405086545,1.6169963339790338e-05,-0.07711109108386263,0.9897042959753736,0.019564464111426982,13,9,0.2255419377120066,0.1843854442045216,0.2255419377120066,0.5698840535341447,0.781074764044523,False
2023-04-20,68695.78575227351,0.01479579611568987,0.01479579611568987,0.0,-0.06345621495010785,0.9663317115371991,0.027596668162292406,13,9,0.2262800506868278,0.1925414049681277,0.2262800506868278,0.5708919975316358,0.7796957297903832,False
2023-04-21,67835.90939814459,-0.012517163093959659,-0.012487624249353192,2.9538844606467394e-05,-0.07517908625221172,0.9520741494522592,0.0001941148401717399,13,9,0.22643190694097,0.19600838275689444,0.22643190694097,0.575796214479873,0.7730548438026901,False
2023-04-22,69024.52635122779,0.017521943224891767,0.01758245725816534,6.05140332735731e-05,-0.05897442670833036,0.9933136401693139,-0.02136670762336517,13,9,0.22796851780781283,0.20820879338644285,0.22796851780781283,0.5756837276690824,0.7732058963160165,False
2023-04-23,68679.05481876354,-0.0050050547352738905,-0.0050050547352738905,0.0,-0.0636843112099476,0.9666747742970895,-0.0037842503651998385,13,9,0.22688707413757747,0.20263299718893887,0.22688707413757747,0.5753101210921356,0.7737080164727926,False
2023-04-24,67585.04014844497,-0.015929378661450045,-0.015929378661450045,0.0,-0.07859923836334083,0.968785971041876,-0.008789305100473724,13,9,0.22792601571547022,0.21098042167071424,0.22792601571547022,0.5746037755255051,0.7746591157355885,False
2023-04-25,66684.47402439569,-0.013324932885609911,-0.013293587816976541,3.134506863337028e-05,-0.09087684167289913,0.9612633250121035,-0.028394712585982307,13,9,0.22824973717589678,0.21417701647427662,0.22824973717589678,0.5715862429556878,0.7787487157584134,False
2023-04-26,66670.61064490095,-0.0002078951614684691,-0.00019195220977992705,1.594295168854204e-05,-0.09106584397869422,0.9470295632729068,-0.018912655133613128,14,8,0.2269355146508789,0.2068839142547004,0.2269355146508789,0.5714471377249034,0.7789382836338602,False
2023-04-27,67156.87843191624,0.007293585319102863,0.007293585319102863,0.0,-0.08443645516230591,0.971326725366025,-0.019104607343393032,14,8,0.22612214086485224,0.20306397805452,0.22612214086485224,0.5765250097825679,0.7720776117150456,False
2023-04-28,67287.84111570094,0.0019501008212803987,0.0019501008212803987,0.0,-0.0826510139415836,0.9609248868964373,-0.011811022024290206,14,8,0.2248552280702825,0.1963836804390925,0.2248552280702825,0.576757093317616,0.7717669323952169,False
2023-04-29,67454.43181054562,0.002475791942235524,0.002475791942235524,0.0,-0.08037984871368221,0.9639639775392712,-0.009860921203009777,14,8,0.2236176229912405,0.1900886311593774,0.2236176229912405,0.5750650627982723,0.7740377244984247,False
2023-04-30,67735.27371113695,0.004163431416635616,0.004163431416635616,0.0,-0.07655107328444555,0.9508007162545051,-0.0073851292607742605,14,8,0.22249305193156285,0.1847636893468695,0.22249305193156285,0.5735810127763484,0.776040424511892,False
2023-05-01,67823.24545985085,0.0012987582967341202,0.0013467106192637769,4.795232252965655e-05,-0.07535173632926347,0.9458741094250462,0.023942197387444797,14,8,0.22122756945949335,0.17858543131450152,0.22122756945949335,0.5831939344181392,0.7632487691954872,False
2023-05-02,67338.08223520209,-0.007153347224233875,-0.0071084532875279206,4.4893936705954594e-05,-0.0819660664195852,1.0165192329555988,0.0033397043626612194,14,8,0.22044051495018943,0.1760901733960876,0.22044051495018943,0.5705971181413058,0.7800986694375242,False
2023-05-03,68107.683313822,0.011428912928226755,0.01145134539272089,2.2432464494135065e-05,-0.07147393652753704,1.0062575120325425,0.028277628923897666,14,8,0.22041660537185323,0.17923167518929334,0.22041660537185323,0.5708021809865729,0.7798184160361313,False
2023-05-04,68779.74150808796,0.009867582650980896,0.009867582650980896,0.0,-0.062311628852632694,0.9801284180876788,0.03972897431661859,14,8,0.22007648658178017,0.17986866491974224,0.22007648658178017,0.5714942971892091,0.7788740059807603,False
2023-05-05,69097.2528118077,0.0046163491859358904,0.0046163491859358904,0.0,-0.057982931903824975,1.0016407449085531,0.04959655696759949,14,8,0.2190130006104772,0.1752343193736044,0.2190130006104772,0.5731124210518586,0.7766749354864203,False
2023-05-06,68761.56041746195,-0.004858259636747717,-0.004824699183659638,3.35604530880796e-05,-0.06255949540288396,1.0039475875275585,0.0062694017419931275,14,8,0.2179786720133778,0.17096088960173583,0.2179786720133778,0.5759624086427917,0.7728317785457771,False
2023-05-07,69741.60545715157,0.014252803946559967,0.014252803946559967,0.0,-0.04919833967929707,1.003386202695707,0.0014447025583334688,14,8,0.2186792155221687,0.17954314461251025,0.2186792155221687,0.5740508682081205,0.7754052424593507,False
2023-05-08,70456.63900986622,0.010252611020747975,0.010288794953603977,3.618393285600312e-05,-0.03945014009814751,1.0013550039120325,0.004028329203774744,14,8,0.21843081168811035,0.18068302752255105,0.21843081168811035,0.5548066450876802,0.8023012279828993,False
2023-05-09,70158.1340114318,-0.004236719245046875,-0.004236719245046875,0.0,-0.043519720175420794,0.9884948645408553,0.014317124157378708,14,8,0.21734592841016973,0.175780754267331,0.21734592841016973,0.5537141745323759,0.8038841574226161,False
2023-05-10,71514.16031553678,0.019328140966292096,0.01936444161244602,3.6300646153924625e-05,-0.02503273449549267,0.9936135860547161,0.020838353471204954,14,8,0.21968805462666968,0.1948358185979486,0.21968805462666968,0.553426208937036,0.80430244440693,False
2023-05-11,70581.70285393536,-0.01303878081609581,-0.013007032071958786,3.1748744137023744e-05,-0.037745118973274136,0.993250169817919,0.038488601534833675,14,8,0.22004827078704903,0.19893316565333286,0.22004827078704903,0.5291424635921997,0.8412140080860449,False
2023-05-12,70869.81961879891,0.004082031931983661,0.004128715904736168,4.668397275250631e-05,-0.03381716382221591,1.0778792565933402,0.006736991552411101,13,9,0.21894047978594416,0.19321365779673536,0.21894047978594416,0.4751008171099685,0.9369002043704945,False
2023-05-13,70744.02494232089,-0.0017750105355800103,-0.0017601752848142253,1.483525076578493e-05,-0.035532148535728024,1.0884323576300319,-0.010327507922545533,13,9,0.21770981327974834,0.18683829643810793,0.21770981327974834,0.47213020794609767,0.9427951127790096,False
2023-05-14,70555.4793205538,-0.002665180867512277,-0.0026156803674361015,4.950050007617528e-05,-0.03810262980078131,1.1661608489205528,0.013694590836808879,13,9,0.21652467444307552,0.18095427839903971,0.21652467444307552,0.4701237807390197,0.9468188398110825,False
2023-05-15,70354.9727977904,-0.0028418278026635995,-0.002755996279155735,8.583152350786438e-05,-0.040836176490722416,1.1973296300413252,-0.055307015139847565,13,10,0.2153562068514087,0.17535408156515703,0.2153562068514087,0.46564400751379653,0.9559278020639618,False
2023-05-16,68428.73850553928,-0.027378793788853748,-0.02730938651783237,6.940727102137915e-05,-0.06709692502431142,1.233757401516296,-0.05217639287069124,13,10,0.22133277823810785,0.21682316021063844,0.22133277823810785,0.4015525639345969,1.0,False
2023-05-17,67999.75015989359,-0.00626912544370478,-0.0062347983314067915,3.432711229798809e-05,-0.07294541142815181,1.2777461253915643,-0.0792753816825755,13,10,0.22043205304928284,0.21171836572375127,0.22043205304928284,0.4005426135633683,1.0,False
2023-05-18,67693.74643506983,-0.004500071310618448,-0.004482645496691276,1.742581392717221e-05,-0.07711722318556123,1.2867267975025893,-0.06061616011802203,13,10,0.21935606070301122,0.20571309671578933,0.21935606070301122,0.3922778913615228,1.0,False
2023-05-19,67587.2935646527,-0.0015725657985148152,-0.0015725657985148152,0.0,-0.07856851707641799,1.2940676440472743,-0.06509880561471325,13,10,0.21811643027901825,0.1988577959022802,0.21811643027901825,0.3917498143947984,1.0,False
2023-05-20,68281.64105162786,0.010273343558445025,0.010302822278523173,2.947872007814824e-05,-0.06910233488677664,1.3412466698688068,-0.02455891415873067,13,10,0.21787795884172173,0.1986856811422278,0.21787795884172173,0.39070192549585797,1.0,False
2023-05-21,68631.40421762638,0.005122360280328838,0.0051511604505943345,2.8800170265496833e-05,-0.06433394166194994,1.311440629549333,-0.01537527261318803,13,10,0.2168768277004649,0.19358140059759887,0.2168768277004649,0.3847249870864927,1.0,False
2023-05-22,67742.716726628,-0.012948700396401567,-0.012948700396401567,0.0,-0.07644960112245133,1.3121155445025214,-0.010224112162593627,13,10,0.21725156123206035,0.1976425450679639,0.21725156123206035,0.37248054716131673,1.0,False
2023-05-23,68500.28611982003,0.011183038262978881,0.011198336973750507,1.529871077162638e-05,-0.06612150167401425,1.3632527950450402,-0.001317511456671791,13,10,0.21721055138677414,0.19875491580103616,0.21721055138677414,0.3668311917412496,1.0,False
2023-05-24,68369.84910786846,-0.0019041820018592419,-0.0019041820018592419,0.0,-0.06789977630244987,1.3119710552095694,0.00988082551707864,13,10,0.21599470235690307,0.19221527559400825,0.21599470235690307,0.3757359294133991,1.0,False
2023-05-25,67782.22684461948,-0.008594757351619605,-0.008594757351619605,0.0,-0.07591095155252074,1.3146735080771232,0.007976643515219387,13,10,0.21547050506804846,0.19046810527940766,0.21547050506804846,0.3730467990475257,1.0,False
2023-05-26,68014.2286082749,0.003422752164623461,0.0034612336060662117,3.848144144275089e-05,-0.07274802376164222,1.3435796397819686,-0.010492258367904642,13,10,0.2143440867563869,0.18475664613600268,0.2143440867563869,0.3663336262397434,1.0,False
2023-05-27,67326.41599102027,-0.010112775390221151,-0.010095483365565983,1.7292024655169582e-05,-0.08212511472747934,1.380163065398741,0.017671867602689434,13,10,0.2141131248710126,0.1853343902162976,0.2141131248710126,0.3663893605359259,1.0,False
2023-05-28,67467.13273280048,0.0020900673191779377,0.0020900673191779377,0.0,-0.08020669442667702,1.4367222574309124,0.007576384237123493,13,10,0.21292293435742665,0.17931919461116588,0.21292293435742665,0.37016645949611277,1.0,False
2023-05-29,67205.66137345982,-0.0038755368540145316,-0.0038755368540145316,0.0,-0.08377138728050235,1.417826350719747,0.009666451556301456,13,10,0.21184526020070676,0.17426747367298023,0.21184526020070676,0.370259785922102,1.0,False
2023-05-30,67574.14163542462,0.005482875317856968,0.005482875317856968,0.0,-0.07874782003430827,1.4249129168061576,0.005790914702286945,13,10,0.21092409249162947,0.17049992196281968,0.21092409249162947,0.36817468310398754,1.0,False
2023-05-31,67533.40136167471,-0.0006028973918709569,-0.0005844538590282554,1.8443532842701524e-05,-0.07930324057086491,1.4148962462581913,-0.015074114040858275,13,10,0.2097128923711704,0.164719040030863,0.2097128923711704,0.3705626891456123,1.0,False
2023-06-01,66227.9943239029,-0.019329798461959934,-0.019329798461959934,0.0,-0.09710012337520961,1.4044241199494123,-0.01565856789988654,13,10,0.21222816987416754,0.18560248646077976,0.21222816987416754,0.3714589426404367,1.0,False
2023-06-02,66369.99239962902,0.00214407936063482,0.0022023689575454753,5.828959691065553e-05,-0.09516423438501864,1.4379027103405166,-0.021169623344167825,13,10,0.21105148927112333,0.17959329237468605,0.21105148927112333,0.3722402235820285,1.0,False
2023-06-03,65950.17249596606,-0.006325447517533533,-0.0063068451127749475,1.860240475858581e-05,-0.10088772553240347,1.410308383477989,0.007607609554214537,13,10,0.21023524166935073,0.1762719707333245,0.21023524166935073,0.37100416834544886,1.0,False
2023-06-04,67441.73632285364,0.022616526544775965,0.022631698734109834,1.5172189333868922e-05,-0.08055292891017309,1.436716233901876,0.02297532063268086,13,10,0.21409255906228916,0.20370020248944956,0.21409255906228916,0.3710437541805603,1.0,False
2023-06-05,67036.50132264332,-0.006008667960006282,-0.005971111495255428,3.755646475085367e-05,-0.0860775810671521,1.3136776263414358,0.05703720472615177,13,10,0.21321472501597796,0.1989913301004366,0.21321472501597796,0.3915049441805449,1.0,False
2023-06-06,67351.21561809657,0.0046946706532094915,0.0046946706532094915,0.0,-0.08178701630767791,1.3586907844586744,0.05106609323089642,13,10,0.21220452445020055,0.19360924867647555,0.21220452445020055,0.41824174124011393,1.0,False
2023-06-07,67793.67974197933,0.006569504645494082,0.006595114615788987,2.560997029490471e-05,-0.0757548118457582,1.3225002583530558,0.019175092034241975,13,10,0.21141067685774742,0.1898136779489752,0.21141067685774742,0.4259363630904899,1.0,False
2023-06-08,67976.22834462604,0.002692708278138764,0.002722710617388568,3.0002339249803785e-05,-0.07326608917658542,1.323416397325501,0.02465515085229493,13,10,0.21026533733109845,0.18383060258030323,0.21026533733109845,0.4247365076995093,1.0,False
2023-06-09,70383.51190633532,0.03541360885021188,0.03543010120375068,1.6492353538803353e-05,-0.04044709695045779,1.3351471510317519,0.0038173564142500865,13,10,0.24936944666111516,0.24936944666111516,0.22127237934865002,0.4078587834818797,1.0,False
2023-06-10,70193.76101975537,-0.0026959565023191496,-0.0026959565023191496,0.0,-0.04303400983875348,1.1922002954137925,0.039247457618000914,13,10,0.2412434978677458,0.2412434978677458,0.22006718623981578,0.4082660191345501,1.0,False
2023-06-11,70106.03473743692,-0.001249773214086158,-0.0011938946181779563,5.587859590820165e-05,-0.04423000030004847,1.2182716478155249,0.052778338557628535,13,10,0.233107762829291,0.233107762829291,0.21881465596684238,0.4080070790673506,1.0,False
